symbol,name,reference,footprint,description,keywords,1,2,value,tolerance,voltage,alias
capacitor,capacitor_820p_200V_chip_0805,C,chip_capacitor_0805,Capacitor 820p 5% 200V,"capacitor,smd",1,2,820p,5%,200V,"GRM21A7U2D821"
capacitor,capacitor_2u2_10V_chip_0805,C,chip_capacitor_0805,Capacitor 2u2 5% 10V,"capacitor,smd",1,2,2u2,5%,10V,"805ZA225"
capacitor,capacitor_10n_10V_chip_1206,C,chip_capacitor_1206,Capacitor 10n 5% 10V,"capacitor,smd",1,2,10n,5%,10V,"1206ZA103"
capacitor,capacitor_68n_25V_chip_1812,C,chip_capacitor_1812,Capacitor 68n 5% 25V,"capacitor,smd",1,2,68n,5%,25V,"18123A683"
capacitor,capacitor_5p3_100V_chip_0201,C,chip_capacitor_0201,Capacitor 5p3 5% 100V,"capacitor,smd",1,2,5p3,5%,100V,"GRM0335C2A5R3,GRM0332C2A5R3"
capacitor,capacitor_6p5_50V_chip_0201,C,chip_capacitor_0201,Capacitor 6p5 5% 50V,"capacitor,smd",1,2,6p5,5%,50V,"GRM0335C1H6R5,GRM0332C1H6R5"
capacitor,capacitor_220p_50V_chip_0402,C,chip_capacitor_0402,Capacitor 220p 5% 50V,"capacitor,smd",1,2,220p,5%,50V,"GRM1555C1H221,GRM1552C1H221"
capacitor,capacitor_180p_630V_chip_1206,C,chip_capacitor_1206,Capacitor 180p 5% 630V,"capacitor,smd",1,2,180p,5%,630V,"GRM31A5C2J181,GRM31A7U2J181"
capacitor,capacitor_3p1_50V_chip_0603,C,chip_capacitor_0603,Capacitor 3p1 5% 50V,"capacitor,smd",1,2,3p1,5%,50V,"GRM1895C1H3R1,GRM1892C1H3R1"
capacitor,capacitor_2n2_16V_chip_0201,C,chip_capacitor_0201,Capacitor 2n2 5% 16V,"capacitor,smd",1,2,2n2,5%,16V,"201YA222"
capacitor,capacitor_4p1_50V_chip_0201,C,chip_capacitor_0201,Capacitor 4p1 5% 50V,"capacitor,smd",1,2,4p1,5%,50V,"GRM0335C1H4R1,GRM0332C1H4R1"
capacitor,capacitor_1n5_500V_chip_1210,C,chip_capacitor_1210,Capacitor 1n5 5% 500V,"capacitor,smd",1,2,1n5,5%,500V,"GRM32A7U2H152,12107A152"
capacitor,capacitor_100n_10V_chip_0402,C,chip_capacitor_0402,Capacitor 100n 5% 10V,"capacitor,smd",1,2,100n,5%,10V,"402ZA104"
capacitor,capacitor_27n_50V_chip_1206,C,chip_capacitor_1206,Capacitor 27n 5% 50V,"capacitor,smd",1,2,27n,5%,50V,"GRM31955C1H273,GRM31952C1H273"
capacitor,capacitor_47n_25V_chip_0805,C,chip_capacitor_0805,Capacitor 47n 5% 25V,"capacitor,smd",1,2,47n,5%,25V,"8053A473"
capacitor,capacitor_150n_100V_chip_2225,C,chip_capacitor_2225,Capacitor 150n 5% 100V,"capacitor,smd",1,2,150n,5%,100V,"22251A154"
capacitor,capacitor_8p3_50V_chip_0201,C,chip_capacitor_0201,Capacitor 8p3 5% 50V,"capacitor,smd",1,2,8p3,5%,50V,"GRM0335C1H8R3,GRM0332C1H8R3"
capacitor,capacitor_68n_50V_chip_1206,C,chip_capacitor_1206,Capacitor 68n 5% 50V,"capacitor,smd",1,2,68n,5%,50V,"GRM31B1X1H683,GRM31B7U1H683,GRM31B3U1H683,GRM31C5C1H683,GRM31C2C1H683,12065A683"
capacitor,capacitor_3p_50V_chip_0402,C,chip_capacitor_0402,Capacitor 3p 5% 50V,"capacitor,smd",1,2,3p,5%,50V,"GRM1555C1H3R0,GRM1552C1H3R0"
capacitor,capacitor_8p1_50V_chip_0201,C,chip_capacitor_0201,Capacitor 8p1 5% 50V,"capacitor,smd",1,2,8p1,5%,50V,"GRM0335C1H8R1,GRM0332C1H8R1"
capacitor,capacitor_7p3_100V_chip_0402,C,chip_capacitor_0402,Capacitor 7p3 5% 100V,"capacitor,smd",1,2,7p3,5%,100V,"GRM1555C2A7R3,GRM1552C2A7R3"
