symbol,name,reference,footprint,description,keywords,1,2,value,tolerance,voltage,alias
capacitor,capacitor_220n_10V_chip_0805,C,chip_capacitor_0805,Capacitor 220nF 10V,"capacitor,smd",1,2,220n,5%,10V,"0805ZA224"
capacitor,capacitor_3n3_25V_chip_0402,C,chip_capacitor_0402,Capacitor 3n3F 25V,"capacitor,smd",1,2,3n3,5%,25V,"04023A332"
capacitor,capacitor_4u7_100V_chip_2220,C,chip_capacitor_2220,Capacitor 4u7F 100V,"capacitor,smd",1,2,4u7,5%,100V,"22201A475"
capacitor,capacitor_22n_100V_chip_1812,C,chip_capacitor_1812,Capacitor 22nF 100V,"capacitor,smd",1,2,22n,5%,100V,"18121A223"
capacitor,capacitor_1u_200V_chip_1812,C,chip_capacitor_1812,Capacitor 1uF 200V,"capacitor,smd",1,2,1u,5%,200V,"18122A1004"
capacitor,capacitor_1n5_100V_chip_0603,C,chip_capacitor_0603,Capacitor 1n5F 100V,"capacitor,smd",1,2,1n5,5%,100V,"06031A152"
capacitor,capacitor_100n_16V_chip_0603,C,chip_capacitor_0603,Capacitor 100nF 16V,"capacitor,smd",1,2,100n,5%,16V,"0603YA104"
capacitor,capacitor_6n8_16V_chip_0201,C,chip_capacitor_0201,Capacitor 6n8F 16V,"capacitor,smd",1,2,6n8,5%,16V,"0201YA682"
capacitor,capacitor_4u7_16V_chip_1210,C,chip_capacitor_1210,Capacitor 4u7F 16V,"capacitor,smd",1,2,4u7,5%,16V,"1210YA475"
capacitor,capacitor_2n2_25V_chip_1206,C,chip_capacitor_1206,Capacitor 2n2F 25V,"capacitor,smd",1,2,2n2,5%,25V,"12063A222"
capacitor,capacitor_68n_100V_chip_1206,C,chip_capacitor_1206,Capacitor 68nF 100V,"capacitor,smd",1,2,68n,5%,100V,"12061A683"
capacitor,capacitor_100n_100V_chip_1210,C,chip_capacitor_1210,Capacitor 100nF 100V,"capacitor,smd",1,2,100n,5%,100V,"12101A104"
capacitor,capacitor_2u2_50V_chip_2225,C,chip_capacitor_2225,Capacitor 2u2F 50V,"capacitor,smd",1,2,2u2,5%,50V,"22255A225"
capacitor,capacitor_1n5_200V_chip_1206,C,chip_capacitor_1206,Capacitor 1n5F 200V,"capacitor,smd",1,2,1n5,5%,200V,"12062A152"
capacitor,capacitor_2u2_50V_chip_2220,C,chip_capacitor_2220,Capacitor 2u2F 50V,"capacitor,smd",1,2,2u2,5%,50V,"22205A225"
capacitor,capacitor_150n_500V_chip_2220,C,chip_capacitor_2220,Capacitor 150nF 500V,"capacitor,smd",1,2,150n,5%,500V,"22207A154"
capacitor,capacitor_1n_10V_chip_0101,C,chip_capacitor_0101,Capacitor 1nF 10V,"capacitor,smd",1,2,1n,5%,10V,"0101ZA1001"
capacitor,capacitor_15n_500V_chip_1812,C,chip_capacitor_1812,Capacitor 15nF 500V,"capacitor,smd",1,2,15n,5%,500V,"18127A153"
capacitor,capacitor_22n_10V_chip_1210,C,chip_capacitor_1210,Capacitor 22nF 10V,"capacitor,smd",1,2,22n,5%,10V,"1210ZA223"
capacitor,capacitor_330n_100V_chip_1210,C,chip_capacitor_1210,Capacitor 330nF 100V,"capacitor,smd",1,2,330n,5%,100V,"12101A334"
capacitor,capacitor_33n_50V_chip_2220,C,chip_capacitor_2220,Capacitor 33nF 50V,"capacitor,smd",1,2,33n,5%,50V,"22205A333"
capacitor,capacitor_4n7_16V_chip_0201,C,chip_capacitor_0201,Capacitor 4n7F 16V,"capacitor,smd",1,2,4n7,5%,16V,"0201YA472"
capacitor,capacitor_6n8_50V_chip_0805,C,chip_capacitor_0805,Capacitor 6n8F 50V,"capacitor,smd",1,2,6n8,5%,50V,"08055A682"
capacitor,capacitor_4n7_25V_chip_1206,C,chip_capacitor_1206,Capacitor 4n7F 25V,"capacitor,smd",1,2,4n7,5%,25V,"12063A472"
capacitor,capacitor_1n5_10V_chip_0805,C,chip_capacitor_0805,Capacitor 1n5F 10V,"capacitor,smd",1,2,1n5,5%,10V,"0805ZA152"
capacitor,capacitor_22n_25V_chip_0603,C,chip_capacitor_0603,Capacitor 22nF 25V,"capacitor,smd",1,2,22n,5%,25V,"06033A223"
capacitor,capacitor_1n5_16V_chip_0805,C,chip_capacitor_0805,Capacitor 1n5F 16V,"capacitor,smd",1,2,1n5,5%,16V,"0805YA152"
capacitor,capacitor_100n_25V_chip_1206,C,chip_capacitor_1206,Capacitor 100nF 25V,"capacitor,smd",1,2,100n,5%,25V,"12063A104"
capacitor,capacitor_150n_10V_chip_0805,C,chip_capacitor_0805,Capacitor 150nF 10V,"capacitor,smd",1,2,150n,5%,10V,"0805ZA154"
capacitor,capacitor_1n5_10V_chip_1206,C,chip_capacitor_1206,Capacitor 1n5F 10V,"capacitor,smd",1,2,1n5,5%,10V,"1206ZA152"
capacitor,capacitor_68n_200V_chip_1206,C,chip_capacitor_1206,Capacitor 68nF 200V,"capacitor,smd",1,2,68n,5%,200V,"12062A683"
capacitor,capacitor_150p_10V_chip_0101,C,chip_capacitor_0101,Capacitor 150pF 10V,"capacitor,smd",1,2,150p,5%,10V,"0101ZA151"
capacitor,capacitor_1n_25V_chip_0201,C,chip_capacitor_0201,Capacitor 1nF 25V,"capacitor,smd",1,2,1n,5%,25V,"02013A1001"
capacitor,capacitor_330n_25V_chip_1210,C,chip_capacitor_1210,Capacitor 330nF 25V,"capacitor,smd",1,2,330n,5%,25V,"12103A334"
capacitor,capacitor_150n_10V_chip_0603,C,chip_capacitor_0603,Capacitor 150nF 10V,"capacitor,smd",1,2,150n,5%,10V,"0603ZA154"
capacitor,capacitor_10n_25V_chip_1210,C,chip_capacitor_1210,Capacitor 10nF 25V,"capacitor,smd",1,2,10n,5%,25V,"12103A103"
capacitor,capacitor_100n_200V_chip_1825,C,chip_capacitor_1825,Capacitor 100nF 200V,"capacitor,smd",1,2,100n,5%,200V,"18252A104"
capacitor,capacitor_680p_25V_chip_0402,C,chip_capacitor_0402,Capacitor 680pF 25V,"capacitor,smd",1,2,680p,5%,25V,"04023A681"
capacitor,capacitor_330n_200V_chip_2225,C,chip_capacitor_2225,Capacitor 330nF 200V,"capacitor,smd",1,2,330n,5%,200V,"22252A334"
capacitor,capacitor_2n2_50V_chip_0603,C,chip_capacitor_0603,Capacitor 2n2F 50V,"capacitor,smd",1,2,2n2,5%,50V,"06035A222"
capacitor,capacitor_470n_100V_chip_1206,C,chip_capacitor_1206,Capacitor 470nF 100V,"capacitor,smd",1,2,470n,5%,100V,"12061A474"
capacitor,capacitor_150n_50V_chip_2220,C,chip_capacitor_2220,Capacitor 150nF 50V,"capacitor,smd",1,2,150n,5%,50V,"22205A154"
capacitor,capacitor_330n_50V_chip_1825,C,chip_capacitor_1825,Capacitor 330nF 50V,"capacitor,smd",1,2,330n,5%,50V,"18255A334"
capacitor,capacitor_33n_50V_chip_1210,C,chip_capacitor_1210,Capacitor 33nF 50V,"capacitor,smd",1,2,33n,5%,50V,"12105A333"
capacitor,capacitor_33n_10V_chip_0805,C,chip_capacitor_0805,Capacitor 33nF 10V,"capacitor,smd",1,2,33n,5%,10V,"0805ZA333"
capacitor,capacitor_33n_200V_chip_1825,C,chip_capacitor_1825,Capacitor 33nF 200V,"capacitor,smd",1,2,33n,5%,200V,"18252A333"
capacitor,capacitor_470n_50V_chip_0805,C,chip_capacitor_0805,Capacitor 470nF 50V,"capacitor,smd",1,2,470n,5%,50V,"08055A474"
capacitor,capacitor_2u2_10V_chip_0805,C,chip_capacitor_0805,Capacitor 2u2F 10V,"capacitor,smd",1,2,2u2,5%,10V,"0805ZA225"
capacitor,capacitor_10u_16V_chip_1812,C,chip_capacitor_1812,Capacitor 10uF 16V,"capacitor,smd",1,2,10u,5%,16V,"1812YA106"
capacitor,capacitor_4u7_50V_chip_1210,C,chip_capacitor_1210,Capacitor 4u7F 50V,"capacitor,smd",1,2,4u7,5%,50V,"12105A475"
capacitor,capacitor_330p_25V_chip_0201,C,chip_capacitor_0201,Capacitor 330pF 25V,"capacitor,smd",1,2,330p,5%,25V,"02013A331"
capacitor,capacitor_68n_25V_chip_1812,C,chip_capacitor_1812,Capacitor 68nF 25V,"capacitor,smd",1,2,68n,5%,25V,"18123A683"
capacitor,capacitor_1u_10V_chip_1210,C,chip_capacitor_1210,Capacitor 1uF 10V,"capacitor,smd",1,2,1u,5%,10V,"1210ZA1004"
capacitor,capacitor_680p_16V_chip_0402,C,chip_capacitor_0402,Capacitor 680pF 16V,"capacitor,smd",1,2,680p,5%,16V,"0402YA681"
capacitor,capacitor_330n_50V_chip_2220,C,chip_capacitor_2220,Capacitor 330nF 50V,"capacitor,smd",1,2,330n,5%,50V,"22205A334"
capacitor,capacitor_47u_25V_chip_1210,C,chip_capacitor_1210,Capacitor 47uF 25V,"capacitor,smd",1,2,47u,5%,25V,"12103A476"
capacitor,capacitor_1n_10V_chip_0402,C,chip_capacitor_0402,Capacitor 1nF 10V,"capacitor,smd",1,2,1n,5%,10V,"0402ZA1001"
capacitor,capacitor_470p_16V_chip_0805,C,chip_capacitor_0805,Capacitor 470pF 16V,"capacitor,smd",1,2,470p,5%,16V,"0805YA471"
capacitor,capacitor_150n_50V_chip_2225,C,chip_capacitor_2225,Capacitor 150nF 50V,"capacitor,smd",1,2,150n,5%,50V,"22255A154"
capacitor,capacitor_470p_100V_chip_0603,C,chip_capacitor_0603,Capacitor 470pF 100V,"capacitor,smd",1,2,470p,5%,100V,"06031A471"
capacitor,capacitor_15n_25V_chip_0805,C,chip_capacitor_0805,Capacitor 15nF 25V,"capacitor,smd",1,2,15n,5%,25V,"08053A153"
capacitor,capacitor_2n2_16V_chip_0201,C,chip_capacitor_0201,Capacitor 2n2F 16V,"capacitor,smd",1,2,2n2,5%,16V,"0201YA222"
capacitor,capacitor_6n8_200V_chip_1210,C,chip_capacitor_1210,Capacitor 6n8F 200V,"capacitor,smd",1,2,6n8,5%,200V,"12102A682"
capacitor,capacitor_680n_6.3V_chip_0603,C,chip_capacitor_0603,Capacitor 680nF 6.3V,"capacitor,smd",1,2,680n,5%,6.3V,"06036A684"
capacitor,capacitor_1n5_500V_chip_1210,C,chip_capacitor_1210,Capacitor 1n5F 500V,"capacitor,smd",1,2,1n5,5%,500V,"12107A152"
capacitor,capacitor_33n_100V_chip_2225,C,chip_capacitor_2225,Capacitor 33nF 100V,"capacitor,smd",1,2,33n,5%,100V,"22251A333"
capacitor,capacitor_33n_100V_chip_2220,C,chip_capacitor_2220,Capacitor 33nF 100V,"capacitor,smd",1,2,33n,5%,100V,"22201A333"
capacitor,capacitor_100n_25V_chip_0603,C,chip_capacitor_0603,Capacitor 100nF 25V,"capacitor,smd",1,2,100n,5%,25V,"06033A104"
capacitor,capacitor_4n7_16V_chip_0805,C,chip_capacitor_0805,Capacitor 4n7F 16V,"capacitor,smd",1,2,4n7,5%,16V,"0805YA472"
capacitor,capacitor_2u2_16V_chip_1210,C,chip_capacitor_1210,Capacitor 2u2F 16V,"capacitor,smd",1,2,2u2,5%,16V,"1210YA225"
capacitor,capacitor_47n_25V_chip_0805,C,chip_capacitor_0805,Capacitor 47nF 25V,"capacitor,smd",1,2,47n,5%,25V,"08053A473"
capacitor,capacitor_2u2_50V_chip_1206,C,chip_capacitor_1206,Capacitor 2u2F 50V,"capacitor,smd",1,2,2u2,5%,50V,"12065A225"
capacitor,capacitor_470n_25V_chip_1210,C,chip_capacitor_1210,Capacitor 470nF 25V,"capacitor,smd",1,2,470n,5%,25V,"12103A474"
capacitor,capacitor_10n_100V_chip_2225,C,chip_capacitor_2225,Capacitor 10nF 100V,"capacitor,smd",1,2,10n,5%,100V,"22251A103"
capacitor,capacitor_68n_50V_chip_1206,C,chip_capacitor_1206,Capacitor 68nF 50V,"capacitor,smd",1,2,68n,5%,50V,"12065A683"
capacitor,capacitor_150n_100V_chip_2220,C,chip_capacitor_2220,Capacitor 150nF 100V,"capacitor,smd",1,2,150n,5%,100V,"22201A154"
capacitor,capacitor_100n_50V_chip_1812,C,chip_capacitor_1812,Capacitor 100nF 50V,"capacitor,smd",1,2,100n,5%,50V,"18125A104"
capacitor,capacitor_22n_10V_chip_0805,C,chip_capacitor_0805,Capacitor 22nF 10V,"capacitor,smd",1,2,22n,5%,10V,"0805ZA223"
capacitor,capacitor_47n_50V_chip_1206,C,chip_capacitor_1206,Capacitor 47nF 50V,"capacitor,smd",1,2,47n,5%,50V,"12065A473"
capacitor,capacitor_1n_16V_chip_0805,C,chip_capacitor_0805,Capacitor 1nF 16V,"capacitor,smd",1,2,1n,5%,16V,"0805YA1001"
capacitor,capacitor_15n_200V_chip_2220,C,chip_capacitor_2220,Capacitor 15nF 200V,"capacitor,smd",1,2,15n,5%,200V,"22202A153"
capacitor,capacitor_2u2_16V_chip_1206,C,chip_capacitor_1206,Capacitor 2u2F 16V,"capacitor,smd",1,2,2u2,5%,16V,"1206YA225"
capacitor,capacitor_15n_200V_chip_2225,C,chip_capacitor_2225,Capacitor 15nF 200V,"capacitor,smd",1,2,15n,5%,200V,"22252A153"
capacitor,capacitor_100p_16V_chip_0201,C,chip_capacitor_0201,Capacitor 100pF 16V,"capacitor,smd",1,2,100p,5%,16V,"0201YA101"
capacitor,capacitor_680n_16V_chip_0805,C,chip_capacitor_0805,Capacitor 680nF 16V,"capacitor,smd",1,2,680n,5%,16V,"0805YA684"
capacitor,capacitor_680n_100V_chip_2225,C,chip_capacitor_2225,Capacitor 680nF 100V,"capacitor,smd",1,2,680n,5%,100V,"22251A684"
capacitor,capacitor_10n_100V_chip_1812,C,chip_capacitor_1812,Capacitor 10nF 100V,"capacitor,smd",1,2,10n,5%,100V,"18121A103"
capacitor,capacitor_4u7_25V_chip_1206,C,chip_capacitor_1206,Capacitor 4u7F 25V,"capacitor,smd",1,2,4u7,5%,25V,"12063A475"
capacitor,capacitor_4n7_10V_chip_0805,C,chip_capacitor_0805,Capacitor 4n7F 10V,"capacitor,smd",1,2,4n7,5%,10V,"0805ZA472"
capacitor,capacitor_150n_200V_chip_1210,C,chip_capacitor_1210,Capacitor 150nF 200V,"capacitor,smd",1,2,150n,5%,200V,"12102A154"
capacitor,capacitor_22n_50V_chip_0603,C,chip_capacitor_0603,Capacitor 22nF 50V,"capacitor,smd",1,2,22n,5%,50V,"06035A223"
capacitor,capacitor_22n_16V_chip_1210,C,chip_capacitor_1210,Capacitor 22nF 16V,"capacitor,smd",1,2,22n,5%,16V,"1210YA223"
capacitor,capacitor_470n_10V_chip_0603,C,chip_capacitor_0603,Capacitor 470nF 10V,"capacitor,smd",1,2,470n,5%,10V,"0603ZA474"
capacitor,capacitor_330n_25V_chip_0805,C,chip_capacitor_0805,Capacitor 330nF 25V,"capacitor,smd",1,2,330n,5%,25V,"08053A334"
capacitor,capacitor_150n_50V_chip_1825,C,chip_capacitor_1825,Capacitor 150nF 50V,"capacitor,smd",1,2,150n,5%,50V,"18255A154"
capacitor,capacitor_15n_10V_chip_1206,C,chip_capacitor_1206,Capacitor 15nF 10V,"capacitor,smd",1,2,15n,5%,10V,"1206ZA153"
capacitor,capacitor_150n_100V_chip_1206,C,chip_capacitor_1206,Capacitor 150nF 100V,"capacitor,smd",1,2,150n,5%,100V,"12061A154"
capacitor,capacitor_330p_16V_chip_0201,C,chip_capacitor_0201,Capacitor 330pF 16V,"capacitor,smd",1,2,330p,5%,16V,"0201YA331"
capacitor,capacitor_15n_500V_chip_1210,C,chip_capacitor_1210,Capacitor 15nF 500V,"capacitor,smd",1,2,15n,5%,500V,"12107A153"
capacitor,capacitor_330n_50V_chip_0805,C,chip_capacitor_0805,Capacitor 330nF 50V,"capacitor,smd",1,2,330n,5%,50V,"08055A334"
capacitor,capacitor_2n2_16V_chip_1210,C,chip_capacitor_1210,Capacitor 2n2F 16V,"capacitor,smd",1,2,2n2,5%,16V,"1210YA222"
capacitor,capacitor_15n_16V_chip_1206,C,chip_capacitor_1206,Capacitor 15nF 16V,"capacitor,smd",1,2,15n,5%,16V,"1206YA153"
capacitor,capacitor_47n_10V_chip_0805,C,chip_capacitor_0805,Capacitor 47nF 10V,"capacitor,smd",1,2,47n,5%,10V,"0805ZA473"
capacitor,capacitor_330p_16V_chip_0805,C,chip_capacitor_0805,Capacitor 330pF 16V,"capacitor,smd",1,2,330p,5%,16V,"0805YA331"
capacitor,capacitor_4n7_100V_chip_0603,C,chip_capacitor_0603,Capacitor 4n7F 100V,"capacitor,smd",1,2,4n7,5%,100V,"06031A472"
capacitor,capacitor_68n_25V_chip_0603,C,chip_capacitor_0603,Capacitor 68nF 25V,"capacitor,smd",1,2,68n,5%,25V,"06033A683"
capacitor,capacitor_220n_10V_chip_1206,C,chip_capacitor_1206,Capacitor 220nF 10V,"capacitor,smd",1,2,220n,5%,10V,"1206ZA224"
capacitor,capacitor_47n_100V_chip_2220,C,chip_capacitor_2220,Capacitor 47nF 100V,"capacitor,smd",1,2,47n,5%,100V,"22201A473"
capacitor,capacitor_47n_100V_chip_2225,C,chip_capacitor_2225,Capacitor 47nF 100V,"capacitor,smd",1,2,47n,5%,100V,"22251A473"
capacitor,capacitor_15n_100V_chip_0805,C,chip_capacitor_0805,Capacitor 15nF 100V,"capacitor,smd",1,2,15n,5%,100V,"08051A153"
capacitor,capacitor_10u_16V_chip_1206,C,chip_capacitor_1206,Capacitor 10uF 16V,"capacitor,smd",1,2,10u,5%,16V,"1206YA106"
capacitor,capacitor_100n_10V_chip_1206,C,chip_capacitor_1206,Capacitor 100nF 10V,"capacitor,smd",1,2,100n,5%,10V,"1206ZA104"
capacitor,capacitor_3n3_50V_chip_0805,C,chip_capacitor_0805,Capacitor 3n3F 50V,"capacitor,smd",1,2,3n3,5%,50V,"08055A332"
capacitor,capacitor_3n3_200V_chip_1210,C,chip_capacitor_1210,Capacitor 3n3F 200V,"capacitor,smd",1,2,3n3,5%,200V,"12102A332"
capacitor,capacitor_4n7_50V_chip_1210,C,chip_capacitor_1210,Capacitor 4n7F 50V,"capacitor,smd",1,2,4n7,5%,50V,"12105A472"
capacitor,capacitor_15n_50V_chip_0603,C,chip_capacitor_0603,Capacitor 15nF 50V,"capacitor,smd",1,2,15n,5%,50V,"06035A153"
capacitor,capacitor_4n7_25V_chip_0402,C,chip_capacitor_0402,Capacitor 4n7F 25V,"capacitor,smd",1,2,4n7,5%,25V,"04023A472"
capacitor,capacitor_2n2_16V_chip_0402,C,chip_capacitor_0402,Capacitor 2n2F 16V,"capacitor,smd",1,2,2n2,5%,16V,"0402YA222"
capacitor,capacitor_33n_50V_chip_1812,C,chip_capacitor_1812,Capacitor 33nF 50V,"capacitor,smd",1,2,33n,5%,50V,"18125A333"
capacitor,capacitor_150n_200V_chip_2225,C,chip_capacitor_2225,Capacitor 150nF 200V,"capacitor,smd",1,2,150n,5%,200V,"22252A154"
capacitor,capacitor_330p_25V_chip_0402,C,chip_capacitor_0402,Capacitor 330pF 25V,"capacitor,smd",1,2,330p,5%,25V,"04023A331"
capacitor,capacitor_68n_200V_chip_2220,C,chip_capacitor_2220,Capacitor 68nF 200V,"capacitor,smd",1,2,68n,5%,200V,"22202A683"
capacitor,capacitor_4u7_10V_chip_1206,C,chip_capacitor_1206,Capacitor 4u7F 10V,"capacitor,smd",1,2,4u7,5%,10V,"1206ZA475"
capacitor,capacitor_10u_16V_chip_1210,C,chip_capacitor_1210,Capacitor 10uF 16V,"capacitor,smd",1,2,10u,5%,16V,"1210YA106"
capacitor,capacitor_150n_200V_chip_2220,C,chip_capacitor_2220,Capacitor 150nF 200V,"capacitor,smd",1,2,150n,5%,200V,"22202A154"
capacitor,capacitor_100n_50V_chip_1210,C,chip_capacitor_1210,Capacitor 100nF 50V,"capacitor,smd",1,2,100n,5%,50V,"12105A104"
capacitor,capacitor_68n_100V_chip_1812,C,chip_capacitor_1812,Capacitor 68nF 100V,"capacitor,smd",1,2,68n,5%,100V,"18121A683"
capacitor,capacitor_4n7_50V_chip_0603,C,chip_capacitor_0603,Capacitor 4n7F 50V,"capacitor,smd",1,2,4n7,5%,50V,"06035A472"
capacitor,capacitor_2u2_25V_chip_1206,C,chip_capacitor_1206,Capacitor 2u2F 25V,"capacitor,smd",1,2,2u2,5%,25V,"12063A225"
capacitor,capacitor_330n_100V_chip_1812,C,chip_capacitor_1812,Capacitor 330nF 100V,"capacitor,smd",1,2,330n,5%,100V,"18121A334"
capacitor,capacitor_33n_100V_chip_1210,C,chip_capacitor_1210,Capacitor 33nF 100V,"capacitor,smd",1,2,33n,5%,100V,"12101A333"
capacitor,capacitor_22u_25V_chip_2220,C,chip_capacitor_2220,Capacitor 22uF 25V,"capacitor,smd",1,2,22u,5%,25V,"22203A226"
capacitor,capacitor_220n_25V_chip_1206,C,chip_capacitor_1206,Capacitor 220nF 25V,"capacitor,smd",1,2,220n,5%,25V,"12063A224"
capacitor,capacitor_1n5_16V_chip_0201,C,chip_capacitor_0201,Capacitor 1n5F 16V,"capacitor,smd",1,2,1n5,5%,16V,"0201YA152"
capacitor,capacitor_6n8_50V_chip_1206,C,chip_capacitor_1206,Capacitor 6n8F 50V,"capacitor,smd",1,2,6n8,5%,50V,"12065A682"
capacitor,capacitor_100n_200V_chip_1210,C,chip_capacitor_1210,Capacitor 100nF 200V,"capacitor,smd",1,2,100n,5%,200V,"12102A104"
capacitor,capacitor_6n8_25V_chip_0805,C,chip_capacitor_0805,Capacitor 6n8F 25V,"capacitor,smd",1,2,6n8,5%,25V,"08053A682"
capacitor,capacitor_6n8_10V_chip_1210,C,chip_capacitor_1210,Capacitor 6n8F 10V,"capacitor,smd",1,2,6n8,5%,10V,"1210ZA682"
capacitor,capacitor_470n_50V_chip_1825,C,chip_capacitor_1825,Capacitor 470nF 50V,"capacitor,smd",1,2,470n,5%,50V,"18255A474"
capacitor,capacitor_680p_500V_chip_1206,C,chip_capacitor_1206,Capacitor 680pF 500V,"capacitor,smd",1,2,680p,5%,500V,"12067A681"
capacitor,capacitor_10n_50V_chip_1206,C,chip_capacitor_1206,Capacitor 10nF 50V,"capacitor,smd",1,2,10n,5%,50V,"12065A103"
capacitor,capacitor_330n_100V_chip_2225,C,chip_capacitor_2225,Capacitor 330nF 100V,"capacitor,smd",1,2,330n,5%,100V,"22251A334"
capacitor,capacitor_68n_10V_chip_1206,C,chip_capacitor_1206,Capacitor 68nF 10V,"capacitor,smd",1,2,68n,5%,10V,"1206ZA683"
capacitor,capacitor_22n_10V_chip_0402,C,chip_capacitor_0402,Capacitor 22nF 10V,"capacitor,smd",1,2,22n,5%,10V,"0402ZA223"
capacitor,capacitor_150n_16V_chip_1210,C,chip_capacitor_1210,Capacitor 150nF 16V,"capacitor,smd",1,2,150n,5%,16V,"1210YA154"
capacitor,capacitor_1n5_25V_chip_0805,C,chip_capacitor_0805,Capacitor 1n5F 25V,"capacitor,smd",1,2,1n5,5%,25V,"08053A152"
capacitor,capacitor_150p_100V_chip_0603,C,chip_capacitor_0603,Capacitor 150pF 100V,"capacitor,smd",1,2,150p,5%,100V,"06031A151"
capacitor,capacitor_15n_200V_chip_1206,C,chip_capacitor_1206,Capacitor 15nF 200V,"capacitor,smd",1,2,15n,5%,200V,"12062A153"
capacitor,capacitor_2n2_500V_chip_1210,C,chip_capacitor_1210,Capacitor 2n2F 500V,"capacitor,smd",1,2,2n2,5%,500V,"12107A222"
capacitor,capacitor_15n_500V_chip_2220,C,chip_capacitor_2220,Capacitor 15nF 500V,"capacitor,smd",1,2,15n,5%,500V,"22207A153"
capacitor,capacitor_3n3_16V_chip_0805,C,chip_capacitor_0805,Capacitor 3n3F 16V,"capacitor,smd",1,2,3n3,5%,16V,"0805YA332"
capacitor,capacitor_150n_25V_chip_0603,C,chip_capacitor_0603,Capacitor 150nF 25V,"capacitor,smd",1,2,150n,5%,25V,"06033A154"
capacitor,capacitor_330n_500V_chip_2220,C,chip_capacitor_2220,Capacitor 330nF 500V,"capacitor,smd",1,2,330n,5%,500V,"22207A334"
capacitor,capacitor_33n_200V_chip_1812,C,chip_capacitor_1812,Capacitor 33nF 200V,"capacitor,smd",1,2,33n,5%,200V,"18122A333"
capacitor,capacitor_1n5_100V_chip_1210,C,chip_capacitor_1210,Capacitor 1n5F 100V,"capacitor,smd",1,2,1n5,5%,100V,"12101A152"
capacitor,capacitor_150n_25V_chip_1206,C,chip_capacitor_1206,Capacitor 150nF 25V,"capacitor,smd",1,2,150n,5%,25V,"12063A154"
capacitor,capacitor_68n_500V_chip_1812,C,chip_capacitor_1812,Capacitor 68nF 500V,"capacitor,smd",1,2,68n,5%,500V,"18127A683"
capacitor,capacitor_2u2_100V_chip_1206,C,chip_capacitor_1206,Capacitor 2u2F 100V,"capacitor,smd",1,2,2u2,5%,100V,"12061A225"
capacitor,capacitor_3n3_100V_chip_1206,C,chip_capacitor_1206,Capacitor 3n3F 100V,"capacitor,smd",1,2,3n3,5%,100V,"12061A332"
capacitor,capacitor_4n7_500V_chip_1206,C,chip_capacitor_1206,Capacitor 4n7F 500V,"capacitor,smd",1,2,4n7,5%,500V,"12067A472"
capacitor,capacitor_220p_16V_chip_0402,C,chip_capacitor_0402,Capacitor 220pF 16V,"capacitor,smd",1,2,220p,5%,16V,"0402YA221"
capacitor,capacitor_10n_25V_chip_0603,C,chip_capacitor_0603,Capacitor 10nF 25V,"capacitor,smd",1,2,10n,5%,25V,"06033A103"
capacitor,capacitor_470p_200V_chip_0603,C,chip_capacitor_0603,Capacitor 470pF 200V,"capacitor,smd",1,2,470p,5%,200V,"06032A471"
capacitor,capacitor_22u_50V_chip_2220,C,chip_capacitor_2220,Capacitor 22uF 50V,"capacitor,smd",1,2,22u,5%,50V,"22205A226"
capacitor,capacitor_3n3_16V_chip_0201,C,chip_capacitor_0201,Capacitor 3n3F 16V,"capacitor,smd",1,2,3n3,5%,16V,"0201YA332"
capacitor,capacitor_4u7_50V_chip_1812,C,chip_capacitor_1812,Capacitor 4u7F 50V,"capacitor,smd",1,2,4u7,5%,50V,"18125A475"
capacitor,capacitor_330n_16V_chip_0805,C,chip_capacitor_0805,Capacitor 330nF 16V,"capacitor,smd",1,2,330n,5%,16V,"0805YA334"
capacitor,capacitor_2n2_200V_chip_0805,C,chip_capacitor_0805,Capacitor 2n2F 200V,"capacitor,smd",1,2,2n2,5%,200V,"08052A222"
capacitor,capacitor_6n8_100V_chip_0603,C,chip_capacitor_0603,Capacitor 6n8F 100V,"capacitor,smd",1,2,6n8,5%,100V,"06031A682"
capacitor,capacitor_47u_25V_chip_2220,C,chip_capacitor_2220,Capacitor 47uF 25V,"capacitor,smd",1,2,47u,5%,25V,"22203A476"
capacitor,capacitor_330n_50V_chip_1206,C,chip_capacitor_1206,Capacitor 330nF 50V,"capacitor,smd",1,2,330n,5%,50V,"12065A334"
capacitor,capacitor_10n_16V_chip_1206,C,chip_capacitor_1206,Capacitor 10nF 16V,"capacitor,smd",1,2,10n,5%,16V,"1206YA103"
capacitor,capacitor_330p_200V_chip_0603,C,chip_capacitor_0603,Capacitor 330pF 200V,"capacitor,smd",1,2,330p,5%,200V,"06032A331"
capacitor,capacitor_2u2_50V_chip_1812,C,chip_capacitor_1812,Capacitor 2u2F 50V,"capacitor,smd",1,2,2u2,5%,50V,"18125A225"
capacitor,capacitor_2n2_16V_chip_1206,C,chip_capacitor_1206,Capacitor 2n2F 16V,"capacitor,smd",1,2,2n2,5%,16V,"1206YA222"
capacitor,capacitor_330n_50V_chip_2225,C,chip_capacitor_2225,Capacitor 330nF 50V,"capacitor,smd",1,2,330n,5%,50V,"22255A334"
capacitor,capacitor_100n_500V_chip_2220,C,chip_capacitor_2220,Capacitor 100nF 500V,"capacitor,smd",1,2,100n,5%,500V,"22207A104"
capacitor,capacitor_10n_10V_chip_0201,C,chip_capacitor_0201,Capacitor 10nF 10V,"capacitor,smd",1,2,10n,5%,10V,"0201ZA103"
